Epoch	Acc	Loss	Time
0	0.3828125	0.694601550698	3.6687607765197754
1	0.40234375	0.693526037037	3.860072135925293
2	0.685546875	0.691279090941	4.053008794784546
3	0.8359375	0.685533642769	4.2460222244262695
4	0.75	0.685925640166	4.439034700393677
5	0.765625	0.665360048413	4.6340532302856445
6	0.5	0.691255524755	4.827568054199219
7	0.712890625	0.655656173825	5.01910400390625
8	0.517578125	0.683032006025	5.2115888595581055
9	0.75390625	0.617768257856	5.4035985469818115
10	0.62890625	0.620653085411	5.597168445587158
11	0.525390625	0.673978842795	5.79265284538269
12	0.87109375	0.578955855221	5.984142780303955
13	0.74609375	0.693475674838	17.109118223190308
14	0.45703125	0.754188418388	17.335720777511597
15	0.8828125	0.577511332929	17.54178214073181
16	0.708984375	0.576113807037	17.73629856109619
17	0.830078125	0.529893189669	17.929311752319336
18	0.708984375	0.526045203209	18.12282705307007
19	0.349609375	0.862139504403	18.31689167022705
20	0.869140625	0.530898611993	18.51090931892395
21	0.9453125	0.522359453142	18.70555305480957
22	0.6640625	0.612278953195	18.897565364837646
23	0.619140625	0.589507514611	19.09007692337036
24	0.802734375	0.461180867627	19.28158664703369
25	0.662109375	0.566546294838	19.47359561920166
26	0.712890625	0.568643841892	19.667877197265625
27	0.41015625	0.691392982379	19.858886003494263
28	0.61328125	0.559960624669	20.054258823394775
29	0.8515625	0.497485809028	20.24877619743347
30	0.890625	0.332729958929	20.440813302993774
31	0.75	0.504205122124	20.63680672645569
32	0.7265625	0.501543230843	20.82881784439087
33	0.74609375	0.48378095217	21.022332191467285
34	0.904296875	0.374992758036	21.214872121810913
35	0.935546875	0.22652952373	21.40762686729431
36	0.720703125	0.574317607097	21.600139141082764
37	0.609375	0.521193871769	21.79366111755371
38	0.740234375	0.73472603783	21.98620295524597
39	0.578125	0.796599698719	22.178192377090454
40	0.5078125	0.886003354564	22.37408757209778
41	0.96875	0.412892095745	22.567076206207275
42	0.9375	0.411053167656	22.7608585357666
43	0.564453125	0.667108938098	22.954874515533447
44	0.94140625	0.360294464976	23.147918462753296
45	0.72265625	0.507627742831	23.341933727264404
46	0.67578125	0.48118138127	23.53695321083069
47	0.623046875	0.566616855562	23.7327663898468
48	0.76171875	0.892114840448	23.926887273788452
49	0.859375	0.343594130827	24.21975541114807
