Epoch	Acc	Loss	Time	valloss	valacc
0	0.25	0.694455564022	2.107180118560791	0.693800389767	0.49609375
1	0.3046875	0.694252610207	2.1954169273376465	0.693832933903	0.421875
2	0.40234375	0.693753600121	2.285712957382202	0.694028317928	0.4296875
3	0.68359375	0.691283106804	2.3729195594787598	0.693091988564	0.55859375
4	0.68359375	0.693363010883	2.454162836074829	0.692723989487	0.62109375
5	0.48828125	0.69368159771	2.5384151935577393	0.692528247833	0.375
6	0.6640625	0.69269156456	2.623354434967041	0.690360605717	0.5078125
7	0.77734375	0.691020011902	2.7096118927001953	0.695753693581	0.390625
8	0.57421875	0.692147016525	2.794891357421875	0.690243601799	0.41796875
9	0.85546875	0.689258813858	2.8760838508605957	0.681385993958	0.75
10	0.328125	0.697593450546	2.961869239807129	0.681164622307	0.5
11	0.5	0.693786859512	3.0451767444610596	0.692962527275	0.25
12	0.78125	0.687458515167	3.1254661083221436	0.701348662376	0.1796875
13	0.51953125	0.690314650536	3.212675094604492	0.696535468102	0.25
14	1.0	0.68463242054	3.2976126670837402	0.68027728796	0.59375
15	0.7890625	0.685050845146	3.383826732635498	0.696946322918	0.25
16	0.4375	0.69612133503	3.468052864074707	0.688848376274	0.25
17	0.5	0.695191979408	3.550302505493164	0.682460665703	0.5
18	0.953125	0.670777201653	3.634552240371704	0.685500144958	0.5
19	0.5859375	0.687221467495	3.719780921936035	0.693820357323	0.25
20	0.5	0.688441812992	3.8040056228637695	0.685879707336	0.421875
21	0.84375	0.674159646034	3.8871517181396484	0.672672867775	0.5
22	1.0	0.643631339073	3.9708757400512695	0.648481488228	0.609375
23	0.62890625	0.690448343754	4.057607412338257	0.715148925781	0.14453125
24	0.5	0.675683498383	4.141886472702026	0.737127780914	0.08203125
25	0.26171875	0.73511993885	4.226166009902954	0.679023742676	0.5
26	0.52734375	0.693833351135	4.310420036315918	0.692067742348	0.421875
27	0.75	0.674148440361	4.392668008804321	0.725584208965	0.19140625
28	0.7265625	0.658680021763	4.475388765335083	0.73048967123	0.12890625
29	1.0	0.615883350372	4.558109998703003	0.741662979126	0.0
30	0.49609375	0.683047473431	4.643338918685913	0.620192885399	0.5
31	0.96875	0.59476172924	4.725558519363403	0.696506798267	0.5
32	0.90625	0.650515794754	4.809839248657227	0.782774806023	0.0
33	0.75	0.638901591301	4.896044969558716	0.724469423294	0.25
34	0.53125	0.698692619801	4.979268550872803	0.638471841812	0.5
35	0.62890625	0.677126348019	5.062492847442627	0.657503008842	0.5
36	0.75	0.65724503994	5.144716024398804	0.747314631939	0.25390625
37	0.75	0.615708112717	5.232954263687134	0.569011211395	0.5
38	0.8671875	0.634613394737	5.319185256958008	0.49171897769	0.875
39	0.7265625	0.622468352318	5.403413772583008	0.616818070412	0.5
40	0.76953125	0.592023849487	5.486160039901733	0.882489919662	0.0625
41	1.0	0.526377916336	5.569860458374023	0.766380548477	0.17578125
42	0.546875	0.673415243626	5.653084754943848	0.817161679268	0.01953125
43	0.75	0.624230861664	5.736306428909302	0.727420210838	0.53125
44	1.0	0.468683123589	5.820559978485107	0.489716231823	0.7421875
45	0.62109375	0.658100128174	5.903759479522705	1.1496938467	0.0
46	0.74609375	0.530088305473	5.988988876342773	0.960422813892	0.25
47	0.55859375	0.686045944691	6.071209669113159	0.706788122654	0.25
48	0.390625	1.00175738335	6.153432130813599	1.25972151756	0.0
49	0.7890625	0.537773489952	6.235696077346802	0.690609335899	0.515625
50	0.015625	1.22102081776	6.3168840408325195	0.592956542969	0.5
51	0.671875	0.657225966454	6.402139902114868	0.947021067142	0.484375
52	0.5625	0.656983673573	6.484863519668579	0.75036752224	0.0
53	0.78515625	0.541478276253	6.566582441329956	0.689231514931	0.5
54	0.75	0.489116072655	6.648804426193237	1.03529548645	0.0
55	0.75	0.524366259575	6.7300214767456055	0.747231423855	0.5
56	0.8203125	0.523073613644	6.8143017292022705	0.661452889442	0.44140625
57	0.8203125	0.512214779854	6.898529529571533	0.742905914783	0.25
58	0.42578125	0.67208313942	6.979801654815674	0.90420126915	0.0
59	0.71484375	0.593258619308	7.062019109725952	0.6785633564	0.25
60	0.609375	0.616869688034	7.144265651702881	0.998327612877	0.0
