dcs	sen	spe
0.6667188618468146	0.5005446048136348	0.9996607858377669
0.7959685827881343	0.6666706652335803	0.9970509307031533
0.7160832048547962	0.5582709157038117	0.9996635079267231
0.7388860440266279	0.5988877586273079	0.9922608917060881
0.8356426089777539	0.7230336647345591	0.9973985205237131
0.8335242690408988	0.734009131127404	0.9905009565001809
0.8173649154339038	0.7048187929446087	0.9930898724889776
0.8962322581988331	0.8262350773482784	0.9938690181048231
0.5575171531774424	0.38696331234885417	0.9995799607349137
0.7965386569018805	0.6659155358719435	0.997867766781469
0.8290204130865922	0.7090298836896857	0.9994781964862438
0.6806438050439719	0.5165672622931942	0.9995422702724435
0.8715710289720976	0.7819289566619324	0.9956819293496468
0.6443685261450144	0.4955016122221796	0.9851826228541564
0.8043685165678169	0.67417697497217	0.9992627326757884
0.7953234484304675	0.6638978590073318	0.998042818040498
0.8097703291825074	0.6827143151894361	0.9987857389340802
0.5867136859101028	0.4167210471766919	0.9986716205893783
0.7516318071370718	0.6055813596407048	0.9979764409482585
0.6365245680879715	0.47855708514068557	0.9912375956500181
0.7815234944209694	0.6420752802195693	0.9996291677275834
0.6117848532712611	0.4413914053203332	0.9994513943795983
0.7798645141857529	0.6460128689877548	0.9962581746425269
0.7997888117005977	0.6764345658515988	0.9947289888235216
0.680548024492034	0.5359763060918966	0.9863305068278366
0.6732842182596607	0.510094981958466	0.9982023743316225
0.8248076093460806	0.7109833835553337	0.9954564147491993
0.6384019078773395	0.46914765747955933	0.9997874676699589
0.5090342018615391	0.3427153708111013	0.9986676421516731
0.6588979987855851	0.49203785363325786	0.999483431272698
0.7018035424730215	0.5420281371156578	0.9990770024523927
0.7972942767493646	0.6803367673025987	0.990826350826175
0.5654649919001744	0.3944360341253695	0.9997732290508033
0.7922881944742283	0.6647951374227477	0.9953324550059635
0.7598690907159737	0.6178931470960808	0.9970599345358545
0.6918686341789938	0.5505090975394419	0.9857354163037215
0.7699616467646577	0.6323935501516257	0.9964150088446951
0.7827609902108653	0.6449680434532263	0.9989656061966471
0.6772260979210625	0.5128425972131588	0.9994078409562992
0.6369458328584686	0.46929400502859775	0.9985051543801343
0.8297809876108273	0.7119976200529731	0.998564412162796
0.8443673014128221	0.7519037177075736	0.989846608193404
0.7374076124609348	0.5847676192852481	0.999566559681591
0.651392879274407	0.4993372375340678	0.9882001631578242
0.8427192580373342	0.7366050007677248	0.995965235992549
0.8432069110714949	0.7398654322290891	0.9947566284959998
0.7440718157181572	0.595477380906683	0.9982147284276545
0.6896807117655699	0.5294734367202795	0.9979253494324654
0.5826515148941086	0.4114063519634563	0.9997275817129226
0.8799512060861455	0.7900404495028982	0.9980430274319562
0.8009823022053381	0.6697361665579057	0.9991094581284089
0.5191108903514219	0.3510277916394764	0.9995142118170488
0.7809939050997283	0.665571259260681	0.9864370870800445
0.8431755910173622	0.7346047176691873	0.9972536216346605
0.8114617633962125	0.6864083912325822	0.9981238525348093
0.7820843176714206	0.6433372279375072	0.9993544461344662
0.8418410053361676	0.7335167076119918	0.9968118056579247
0.8058297625386308	0.6862494481977659	0.9940782001715335
0.8349837184231876	0.7209991938889102	0.9979127859449752
0.7259129871835197	0.5703092011822962	0.9996582731402688
0.526640118365548	0.3612223379140916	0.9963073816351965
0.7485307303007647	0.6028799278338643	0.9972226316988515
0.591616541226558	0.4207342088595447	0.999446159593144
0.8026821611969496	0.6772736651184216	0.9964206624140658
0.7001385811023525	0.5442293482016045	0.9963678957666072
0.812989953921461	0.692932253080496	0.9959087002988435
0.7950428884614176	0.6673316283444014	0.9960203059460474
0.8691339162992869	0.7752197612375724	0.9969730370807145
0.45273773077279894	0.2926986967870715	0.9998890225271706
0.8675913679550853	0.7711442219108672	0.9977228678924164
0.6227390771743568	0.45736248128670687	0.995981359134828
0.7593629798082988	0.6152516937929446	0.998188135712467
0.8599748362208188	0.7690743637480327	0.9931843080366117
0.7577422651621836	0.6119042935012091	0.9988939943179533
0.7898704016141596	0.6593137019692142	0.9964709163640262
0.8868639220524634	0.8053619582741546	0.9962156681765186
