Epoch	Acc	Loss	Time	valloss	valacc
0	0.25	0.698285937309	2.6765408515930176	0.686117291451	0.99609375
1	0.75	0.691141843796	2.7648229598999023	0.68927025795	0.70703125
2	0.734375	0.690783500671	2.8490233421325684	0.693305969238	0.43359375
3	0.5	0.69645190239	2.933302879333496	0.686422526836	1.0
4	0.75	0.689117968082	3.0162768363952637	0.686034917831	1.0
5	0.7890625	0.688573360443	3.1090259552001953	0.683557093143	1.0
6	0.890625	0.686743319035	3.1987645626068115	0.686575591564	0.8671875
7	0.67578125	0.689936041832	3.283489942550659	0.686763823032	0.78515625
8	0.734375	0.689869582653	3.3652350902557373	0.687438905239	0.75
9	0.96484375	0.683235883713	3.4489331245422363	0.687668085098	0.75
10	0.25	0.700472652912	3.5337045192718506	0.6948107481	0.5
11	0.9453125	0.677603662014	3.615957021713257	0.679334640503	0.94140625
12	0.19921875	0.703278720379	3.7011728286743164	0.695317029953	0.5
13	0.6328125	0.690364718437	3.7843985557556152	0.696815431118	0.4296875
14	0.99609375	0.676942765713	3.865694522857666	0.683978199959	0.7578125
15	0.671875	0.68958735466	3.9483931064605713	0.680435240269	0.9765625
16	0.62890625	0.68898743391	4.03214168548584	0.672675609589	1.0
17	0.6796875	0.683163166046	4.116016387939453	0.675416111946	0.796875
18	0.7578125	0.688448905945	4.199264287948608	0.671203374863	1.0
19	0.875	0.677102148533	4.278514862060547	0.669282138348	0.9609375
20	0.75	0.67685508728	4.358752727508545	0.662233114243	1.0
21	1.0	0.65278249979	4.445481300354004	0.692597150803	0.5
22	0.5	0.700419545174	4.527709484100342	0.666127860546	0.91796875
23	0.2734375	0.710108101368	4.612141847610474	0.675984501839	0.75
24	0.84765625	0.657188713551	4.696367263793945	0.728285431862	0.25
25	0.8828125	0.664551973343	4.782601594924927	0.671334147453	0.75
26	0.70703125	0.67217451334	4.864851236343384	0.693608462811	0.5234375
27	0.5	0.684931874275	4.949074745178223	0.700398802757	0.52734375
28	1.0	0.640720486641	5.032293081283569	0.637141823769	1.0
29	1.0	0.615434408188	5.117029666900635	0.702437877655	0.5625
