Epoch	Acc	Loss	Time	valloss	valacc
130	0.99609375	0.381235837936	11.603748559951782	0.888198673725	0.44921875
131	0.82421875	0.385709762573	11.689034700393677	0.668185949326	0.55859375
132	0.88671875	0.47305470705	11.772834062576294	0.495401084423	0.69921875
133	1.0	0.259664624929	11.857836723327637	0.157474249601	1.0
134	0.8203125	0.451951682568	11.942091941833496	0.438365697861	0.75
135	1.0	0.149626582861	12.027318954467773	0.217989206314	0.98828125
136	0.53125	0.659041523933	12.111570596694946	0.431581646204	0.91015625
137	0.8203125	0.282036721706	12.195795774459839	0.316441446543	0.90625
138	0.7265625	0.422171056271	12.28012204170227	0.310158193111	0.875
139	1.0	0.168451040983	12.364345073699951	0.894161939621	0.43359375
140	1.0	0.118751816452	12.448596000671387	0.155063390732	0.984375
141	0.34765625	0.792015969753	12.533825635910034	0.488380014896	0.6015625
142	0.75	0.800561547279	12.616583108901978	0.833009362221	0.5
143	1.0	0.157787382603	12.701283693313599	0.163461133838	1.0
144	0.46875	1.13672661781	12.786119222640991	0.18056383729	1.0
145	0.71875	0.614328980446	12.870345830917358	0.485275566578	0.50390625
146	0.78125	0.430153101683	12.950573205947876	0.146389141679	1.0
147	0.86328125	0.447728306055	13.03530216217041	0.286839127541	0.96875
148	0.83984375	0.442153602839	13.117994546890259	0.391462862492	1.0
149	1.0	0.342110335827	13.199767351150513	0.283921122551	0.78515625
150	1.0	0.222342610359	13.286073446273804	0.348537802696	1.0
151	0.984375	0.504033327103	13.370275497436523	0.337177157402	0.9453125
152	0.8671875	0.367136478424	13.454529285430908	0.200590461493	1.0
153	0.75390625	0.433769255877	13.536247491836548	0.457624554634	0.80859375
154	0.96875	0.379414409399	13.621000528335571	0.797328948975	0.75
155	0.98046875	0.455235719681	13.705763101577759	0.521914362907	0.6484375
156	0.8828125	0.431175529957	13.789281368255615	0.364562481642	0.93359375
157	0.95703125	0.263989806175	13.873563051223755	0.524950444698	0.58203125
158	0.9453125	0.373685151339	13.955785274505615	0.44909787178	0.75
159	0.90625	0.3885833323	14.039482355117798	0.380166232586	0.83984375
160	0.8125	0.34171551466	14.123207330703735	0.628092944622	0.8125
161	0.91796875	0.3787099123	14.207433700561523	0.305117726326	0.87109375
162	0.91796875	0.414301842451	14.289700746536255	0.0722562819719	1.0
163	0.9609375	0.1868519485	14.374979496002197	0.301454365253	0.9375
164	0.75	1.22613859177	14.458229780197144	0.675697803497	0.6796875
165	0.61328125	0.682569682598	14.541052103042603	1.53288960457	0.75
166	0.89453125	0.286588460207	14.625277519226074	0.372140526772	0.80078125
167	0.9921875	0.160014599562	14.708503007888794	0.284854024649	0.84375
168	0.76171875	0.557584941387	14.793275117874146	0.732747018337	0.51953125
169	1.0	0.12036588788	14.877058982849121	0.488957285881	0.75
170	0.921875	0.183146908879	14.960334539413452	0.134711265564	1.0
171	0.984375	0.163432314992	15.045586824417114	0.162319213152	1.0
172	1.0	0.283922731876	15.13031554222107	0.795850038528	0.44140625
173	0.7265625	0.436518311501	15.21456789970398	0.23388838768	1.0
174	0.984375	0.252787679434	15.298369884490967	0.507366299629	0.765625
175	0.58203125	0.650913000107	15.383568286895752	0.403170704842	0.75
176	1.0	0.0805213078856	15.468849897384644	0.505636274815	0.6015625
177	0.74609375	0.504792094231	15.553603887557983	0.570235431194	0.5234375
178	0.99609375	0.266600131989	15.638860940933228	0.178534626961	0.921875
179	0.8515625	0.319685965776	15.722107172012329	0.260787189007	0.921875
180	0.953125	0.269961506128	15.807863473892212	0.241207331419	1.0
181	0.8203125	0.452452778816	15.890111207962036	0.594047427177	0.53515625
182	1.0	0.244759768248	15.97489070892334	0.379879117012	0.78515625
183	0.7734375	0.389122664928	16.0591459274292	0.630987644196	0.625
184	0.97265625	0.248655229807	16.142844676971436	0.657911419868	0.53515625
185	1.0	0.224237799644	16.22715950012207	0.226165011525	0.99609375
186	0.6796875	0.524060368538	16.309407234191895	0.364960491657	0.953125
187	1.0	0.0673549026251	16.393688201904297	0.450112253428	0.734375
188	1.0	0.0736606940627	16.478889226913452	0.404648303986	0.75
189	0.9296875	0.280459910631	16.563828229904175	0.563749730587	0.71875
190	0.93359375	0.249048113823	16.651062965393066	0.219383537769	0.99609375
191	0.98828125	0.196349203587	16.73328161239624	0.113956674933	1.0
192	0.9609375	0.273458331823	16.818511962890625	0.185127794743	0.94140625
193	0.75	0.311837881804	16.902766942977905	0.630799710751	0.66796875
194	0.76171875	0.274221658707	16.986988067626953	0.0904542282224	1.0
195	0.87890625	0.203881710768	17.070263862609863	0.505512714386	0.6484375
196	1.0	0.0554842576385	17.155519723892212	0.192421838641	0.9609375
197	0.70703125	0.502445936203	17.241249799728394	0.185236811638	0.875
198	0.8203125	0.368604779243	17.3249990940094	0.372821778059	0.8203125
199	0.9375	0.185180529952	17.444400548934937	0.0758067369461	1.0
200	0.99609375	0.174354836345	17.5281240940094	0.0467462800443	1.0
201	0.8046875	0.390305161476	17.612047910690308	0.254139333963	0.81640625
202	1.0	0.0665986761451	17.697249174118042	0.217405974865	0.9453125
203	0.8828125	0.272893190384	17.781225442886353	0.585299313068	0.671875
204	0.9609375	0.30260398984	17.866455554962158	0.296089202166	0.86328125
205	0.8984375	0.182618871331	17.951208353042603	0.2794739604	0.96484375
206	0.75	0.309206604958	18.03490710258484	0.16326791048	0.94921875
207	0.89453125	0.291355371475	18.118157625198364	0.420257359743	0.80859375
208	0.7578125	0.386113405228	18.20193314552307	0.1407943964	0.9375
209	0.97265625	0.223860323429	18.285234451293945	0.206472486258	0.82421875
210	0.8671875	0.383013188839	18.370218515396118	0.190380960703	0.94140625
211	0.96875	0.163467347622	18.455474853515625	0.131770551205	1.0
212	0.74609375	0.698581218719	18.540202140808105	0.321969181299	0.78125
213	0.9609375	0.145293742418	18.62495493888855	0.50546592474	0.78515625
214	0.82421875	0.303718060255	18.709155559539795	0.276778161526	0.9140625
215	0.76953125	0.443533211946	18.7933828830719	0.103888139129	1.0
216	0.84375	0.270753264427	18.877610683441162	0.923092067242	0.69140625
217	0.7109375	0.61214029789	18.962839603424072	0.362586557865	0.8984375
218	0.7578125	0.383646726608	19.048067569732666	0.0390500351787	1.0
219	0.75	0.876897931099	19.1322922706604	0.162983685732	0.9609375
220	0.96484375	0.126952052116	19.21554398536682	0.185655772686	0.9375
221	0.96484375	0.162980139256	19.300798416137695	0.131624400616	0.9765625
222	0.76953125	0.303893238306	19.384729385375977	0.592469453812	0.73828125
223	0.828125	0.346636861563	19.468957901000977	0.463146924973	0.6640625
224	0.87890625	0.22384044528	19.554688215255737	0.191086649895	0.98046875
225	0.8125	0.335426658392	19.638412475585938	0.319423347712	0.83984375
226	0.828125	0.333672106266	19.724258184432983	0.312103182077	0.84375
227	0.76171875	0.362661927938	19.805503845214844	0.338482379913	0.75
228	0.96484375	0.133611172438	19.88880944252014	0.30595523119	0.8515625
229	1.0	0.0634642392397	19.972744464874268	0.52006649971	0.75
230	0.9140625	0.238761425018	20.059003829956055	0.190606251359	0.94140625
231	0.984375	0.260725498199	20.14373016357422	0.294781953096	0.8359375
232	0.84765625	0.251593619585	20.22845697402954	0.49894541502	0.734375
233	0.74609375	0.974717438221	20.31173610687256	0.0739067494869	1.0
234	0.93359375	0.24170678854	20.3979434967041	0.171097308397	0.94140625
235	0.65625	0.926330089569	20.48121929168701	0.15835519135	0.94921875
236	1.0	0.0986011996865	20.56600046157837	0.239520519972	0.89453125
237	1.0	0.0524761006236	20.652230739593506	0.836894869804	0.3984375
238	0.53125	0.69692337513	20.738176345825195	0.506649196148	0.7109375
239	0.71875	0.442858934402	20.822431564331055	0.789113998413	0.5234375
240	1.0	0.0744050145149	20.90620756149292	0.573158204556	0.58984375
241	0.578125	0.713980436325	20.99048662185669	0.498277246952	0.65625
242	0.9140625	0.273903876543	21.07270836830139	0.0950371697545	1.0
243	0.75	0.25920304656	21.157435417175293	0.360758453608	0.80859375
244	0.984375	0.199265360832	21.239153146743774	0.166490644217	1.0
245	0.8359375	0.356748223305	21.323994159698486	0.412612766027	0.76171875
246	0.77734375	0.388087272644	21.407243967056274	0.0678750500083	1.0
247	0.9609375	0.146486938	21.492522954940796	0.140124753118	1.0
248	0.94140625	0.171071961522	21.577752113342285	0.22427855432	0.875
249	0.93359375	0.217381045222	21.664511680603027	0.194200888276	0.85546875
250	0.921875	0.39214515686	21.752245664596558	0.251136302948	0.97265625
251	0.984375	0.207176834345	21.839481353759766	0.46672591567	0.671875
252	0.8828125	0.274719595909	21.92771816253662	0.175073891878	0.98046875
253	0.91015625	0.236488521099	22.010944366455078	0.165963828564	0.91796875
254	0.8984375	0.218325570226	22.09800362586975	0.0610223151743	1.0
255	0.83984375	0.32238805294	22.183871507644653	0.232971981168	0.9375
256	0.98046875	0.182748302817	22.268650770187378	0.0904463678598	1.0
257	1.0	0.0684485882521	22.354382753372192	0.102365814149	1.0
258	1.0	0.232379674911	22.439108848571777	0.257279723883	0.83203125
259	0.7734375	0.630974769592	22.52433943748474	0.0441094376147	0.99609375
260	1.0	0.101700007915	22.607561826705933	0.256629616022	0.8671875
261	1.0	0.0507018342614	22.6918728351593	0.359363466501	0.79296875
262	1.0	0.0788258984685	22.77768564224243	0.333333849907	0.76953125
263	1.0	0.0562053844333	22.861994743347168	0.0205043070018	1.0
264	1.0	0.0919421315193	22.94669795036316	0.226544141769	0.91796875
265	0.73046875	0.491464674473	23.030447006225586	0.0631792619824	0.9921875
266	0.9609375	0.136856138706	23.115204334259033	0.512034058571	0.890625
267	0.8984375	0.285495400429	23.199429988861084	0.69728064537	0.7578125
268	0.953125	0.149639040232	23.283708572387695	0.719500660896	0.7578125
269	0.734375	0.730412006378	23.3679096698761	0.157197713852	0.9375
270	0.94921875	0.222182780504	23.45213556289673	0.244556367397	0.8828125
271	1.0	0.162780866027	23.53636121749878	0.105831541121	0.984375
272	0.81640625	0.308534801006	23.62161612510681	0.382878571749	0.75390625
273	1.0	0.0580615997314	23.704110145568848	0.951506733894	0.57421875
274	0.89453125	0.185247153044	23.790369272232056	0.232345148921	0.890625
275	0.7265625	0.441936612129	23.873645067214966	0.411502063274	0.79296875
276	0.98828125	0.0879065915942	23.958398818969727	0.0391264110804	1.0
277	1.0	0.133662164211	24.042084455490112	0.663208723068	0.71484375
278	0.99609375	0.0852498561144	24.126286029815674	0.133954927325	0.98046875
279	1.0	0.0753397345543	24.212515830993652	0.526237607002	0.76953125
280	0.3984375	1.42917096615	24.2957923412323	0.124815277755	0.9375
281	1.0	0.0722085162997	24.379043579101562	0.281769007444	0.85546875
282	0.78515625	0.342847824097	24.463269472122192	0.137145087123	0.921875
283	1.0	0.0314162522554	24.54749369621277	0.324856281281	0.84375
284	1.0	0.111476480961	24.633252382278442	0.0885717570782	1.0
285	0.88671875	0.234816610813	24.717979431152344	0.184966266155	1.0
286	0.77734375	0.463114023209	24.803763151168823	0.911911070347	0.59765625
287	0.80078125	0.343706935644	24.889037609100342	0.199725449085	0.90234375
288	0.90625	0.1892593503	24.973341941833496	0.065878123045	1.0
289	0.66796875	0.584005594254	25.05653953552246	0.0378040671349	1.0
290	0.94921875	0.243666261435	25.14076542854309	0.234535336494	0.94140625
291	0.9609375	0.215749070048	25.224992752075195	0.0774053782225	0.984375
292	0.95703125	0.206569209695	25.307212829589844	0.157290533185	0.921875
293	0.84375	0.260436058044	25.392441034317017	0.144531100988	0.98828125
294	0.89453125	0.237228125334	25.47365927696228	0.0372244082391	1.0
295	1.0	0.0331358388066	25.558386087417603	0.315082788467	0.87109375
296	0.78515625	0.330588817596	25.642109632492065	0.165914207697	0.94140625
297	0.35546875	1.97653615475	25.727383852005005	0.0901889055967	0.96484375
298	0.953125	0.13544651866	25.81162667274475	0.376613736153	0.9140625
299	0.90625	0.240919947624	25.928993225097656	0.436765670776	0.796875
300	0.8359375	0.330401718616	26.01321840286255	0.246010482311	0.921875
301	0.95703125	0.222841709852	26.098477363586426	0.35845041275	0.796875
302	0.96484375	0.205094948411	26.18270468711853	0.823250770569	0.56640625
303	0.56640625	0.80755764246	26.266981840133667	0.571190059185	0.6953125
304	0.99609375	0.107562854886	26.35075807571411	0.192659407854	0.97265625
305	0.83984375	0.33103531599	26.434036016464233	0.266624480486	0.78515625
306	0.83984375	0.332209616899	26.519293546676636	0.375581085682	0.73046875
307	0.94921875	0.243016928434	26.60351800918579	0.301948279142	0.96484375
308	0.6484375	0.595082521439	26.687744855880737	0.132344305515	0.9609375
309	0.9140625	0.232938915491	26.771971940994263	0.145719408989	0.96875
310	0.94140625	0.242814868689	26.856700897216797	0.40149512887	0.828125
311	1.0	0.0667669549584	26.936413526535034	0.438286751509	0.76171875
312	0.95703125	0.16064864397	27.020660400390625	0.0272807497531	1.0
313	0.76171875	0.26690775156	27.10545039176941	0.524943947792	0.734375
314	0.9140625	0.213777661324	27.19015145301819	0.122936457396	1.0
315	0.96484375	0.197660148144	27.273376941680908	0.488618701696	0.7109375
316	1.0	0.0518082566559	27.357603788375854	0.0306221004575	1.0
317	0.90625	0.252197384834	27.44085693359375	0.145414069295	1.0
318	0.8671875	0.272680342197	27.525111436843872	0.161967769265	1.0
319	1.0	0.074848651886	27.609338760375977	0.124059155583	0.984375
320	1.0	0.0525879710913	27.69412612915039	0.810993552208	0.68359375
321	0.8828125	0.232568114996	27.77835440635681	0.545268058777	0.75390625
322	0.75	0.561349391937	27.863080739974976	0.717539191246	0.75390625
323	1.0	0.0196165312082	27.946804523468018	0.355616778135	0.8046875
324	0.88671875	0.288797736168	28.033090353012085	0.0165112931281	1.0
325	0.97265625	0.162496373057	28.117356300354004	0.199737980962	0.94921875
326	0.6796875	1.21899545193	28.20258593559265	1.23204994202	0.77734375
327	0.80859375	0.351377487183	28.286839962005615	0.0737227275968	1.0
328	1.0	0.0531646087766	28.372068405151367	0.110900744796	0.98046875
329	1.0	0.0769341886044	28.45692729949951	0.269310355186	0.96484375
330	0.890625	0.187555611134	28.541711807250977	0.601713240147	0.70703125
331	0.6015625	0.705612301826	28.62543535232544	0.432826697826	0.8046875
332	0.828125	0.316798508167	28.711667776107788	0.132991716266	0.99609375
333	0.97265625	0.297758281231	28.795920848846436	0.0582445673645	0.984375
334	1.0	0.123297177255	28.881152391433716	0.380990833044	0.78125
335	0.703125	0.51401257515	28.96487832069397	0.661359965801	0.5625
336	0.92578125	0.273311436176	29.04962992668152	0.557069659233	0.74609375
337	0.75	0.314430207014	29.133383750915527	0.104499034584	1.0
338	1.0	0.141314119101	29.218639135360718	0.105654008687	0.95703125
339	0.8046875	0.42645534873	29.300912618637085	0.156880944967	0.9765625
340	0.6328125	0.91302472353	29.385165452957153	0.0522260740399	1.0
341	1.0	0.0487739033997	29.469919204711914	0.123800978065	1.0
342	0.984375	0.144211888313	29.553617238998413	0.0357256829739	1.0
343	0.71484375	0.453165709972	29.637466192245483	0.14802248776	0.95703125
344	0.890625	0.284074246883	29.722721338272095	0.165302217007	0.9765625
345	1.0	0.0836871266365	29.806832790374756	0.0425605364144	1.0
346	0.84765625	0.294986844063	29.892089128494263	0.191903233528	0.96875
347	0.9453125	0.210391879082	29.975311279296875	0.269667625427	0.890625
348	0.91015625	0.274715006351	30.058534622192383	0.0967027693987	0.99609375
349	0.68359375	0.635524630547	30.14230251312256	0.208898216486	0.8515625
350	0.90234375	0.201457768679	30.22758388519287	0.0589772984385	1.0
351	0.76953125	0.4086124897	30.31186079978943	0.325143098831	0.7578125
352	0.87109375	0.291138470173	30.39787769317627	0.162617176771	1.0
353	0.9375	0.237888127565	30.48215961456299	0.518621861935	0.68359375
354	0.90234375	0.246894910932	30.563405513763428	0.193960398436	0.95703125
355	0.96484375	0.3185505867	30.649574279785156	0.469354003668	0.7265625
356	0.7578125	0.561135053635	30.733826160430908	0.328605562449	0.88671875
357	1.0	0.153786793351	30.81804895401001	0.330545604229	0.91015625
358	1.0	0.0868487358093	30.902847290039062	0.642886519432	0.609375
359	0.8046875	0.328710615635	30.98659634590149	0.271500438452	0.89453125
360	0.7265625	0.467443585396	31.070849418640137	0.385023653507	0.74609375
361	1.0	0.122041448951	31.154570817947388	0.187114685774	0.984375
362	0.875	0.398288190365	31.238824129104614	0.78472328186	0.75
363	0.96875	0.147847622633	31.32307744026184	0.30875146389	0.87109375
364	0.8203125	0.362846434116	31.404325008392334	0.170838117599	0.984375
365	0.8671875	0.232875064015	31.488550662994385	0.156893074512	0.984375
366	0.94921875	0.139955461025	31.57327914237976	0.148950174451	0.9296875
367	0.7109375	0.592824339867	31.655023097991943	0.140479266644	0.99609375
368	0.9765625	0.2222687006	31.739782571792603	0.318705826998	0.90234375
369	0.9609375	0.19868978858	31.82305884361267	0.268598198891	0.83203125
370	0.6171875	0.643892943859	31.909347534179688	0.184568583965	0.9453125
371	1.0	0.052807431668	31.99359941482544	0.266782820225	0.93359375
372	0.54296875	0.971170723438	32.077295780181885	0.157245352864	0.97265625
373	1.0	0.0519662722945	32.16059947013855	0.441484034061	0.859375
374	1.0	0.194685533643	32.244877099990845	0.494317829609	0.859375
375	0.99609375	0.167628884315	32.32865071296692	0.0199301280081	1.0
376	0.8046875	0.366520941257	32.41243243217468	0.142190411687	1.0
377	1.0	0.0649217069149	32.498637676239014	0.194053024054	0.94140625
378	1.0	0.0655230730772	32.58291745185852	0.298659235239	0.86328125
379	0.75	0.813842713833	32.66661810874939	0.374128341675	0.76171875
380	1.0	0.0260832607746	32.751129150390625	0.0985980182886	0.99609375
381	1.0	0.145615249872	32.834404706954956	0.171847999096	0.95703125
382	1.0	0.243894129992	32.919185161590576	0.530336260796	0.6328125
383	0.97265625	0.184427663684	33.00338387489319	0.188212066889	0.96875
384	0.70703125	0.4161863029	33.08864164352417	0.152901560068	0.9453125
385	0.7578125	0.662602722645	33.172865867614746	0.44143652916	0.76953125
386	1.0	0.0290067642927	33.25816750526428	0.14985319972	0.9453125
387	0.921875	0.329531520605	33.341891050338745	0.179168909788	0.9921875
388	0.8671875	0.292731970549	33.42616891860962	0.173297315836	0.99609375
389	1.0	0.0389889702201	33.510952949523926	0.809264242649	0.6484375
390	0.92578125	0.195017874241	33.59676170349121	0.065396219492	1.0
391	1.0	0.0838866904378	33.68146371841431	0.223684519529	0.87890625
392	0.91015625	0.340151906013	33.76621699333191	0.0769677460194	1.0
393	0.875	0.323985338211	33.84946799278259	0.568800091743	0.7265625
394	0.9296875	0.161956444383	33.93324565887451	0.177337244153	0.921875
395	1.0	0.0410183817148	34.01747155189514	0.293781936169	0.90625
396	0.80078125	0.438459873199	34.10270071029663	0.100776068866	1.0
397	1.0	0.0685194730759	34.186986684799194	0.0772354006767	1.0
398	0.98046875	0.198863938451	34.27070903778076	0.136893257499	0.96484375
399	0.9375	0.155752062798	34.38850116729736	0.17060482502	1.0
400	0.99609375	0.124781370163	34.47328329086304	0.509023189545	0.734375
