Epoch	Acc	Loss	Time
0	0.65234375	0.691221237183	2.0733189582824707
1	1.0	0.685762882233	2.128253221511841
2	0.75	0.686939120293	2.184455394744873
3	0.75	0.688125729561	2.2382397651672363
4	0.25	0.695843458176	2.2923574447631836
5	0.828125	0.682497084141	2.3454983234405518
6	0.74609375	0.68169605732	2.400648593902588
7	0.75	0.685198187828	2.4547927379608154
8	0.0625	0.702132701874	2.5079636573791504
9	0.75	0.679309606552	2.5611050128936768
10	0.75	0.680728435516	2.6162285804748535
11	0.5	0.688464403152	2.66839337348938
12	0.75	0.673549294472	2.721564769744873
13	0.69140625	0.687289595604	2.7777247428894043
14	0.75	0.679879665375	2.8308675289154053
15	0.8359375	0.6613753438	2.8840370178222656
16	0.75	0.666619062424	2.937917709350586
17	1.0	0.657334327698	2.9895830154418945
18	0.75	0.659048497677	3.045193672180176
19	0.99609375	0.645740270615	3.0980944633483887
20	0.25	0.688257455826	3.152238607406616
21	0.74609375	0.668196380138	3.205434560775757
22	0.75	0.656122267246	3.258601188659668
23	0.5	0.683036386967	3.311771869659424
24	0.5	0.689753174782	3.3638837337493896
25	0.796875	0.646679341793	3.4170830249786377
26	0.83984375	0.643926978111	3.4692187309265137
27	0.50390625	0.673337578773	3.523366689682007
28	0.5	0.672554731369	3.576561212539673
29	0.75	0.614050030708	3.6291561126708984
30	0.25	0.723139643669	3.6833293437957764
31	0.75	0.621253609657	3.735495090484619
32	1.0	0.511566460133	3.7891652584075928
33	0.72265625	0.603805363178	3.8438377380371094
34	0.4296875	0.655929148197	3.8959789276123047
35	0.25	0.715795040131	3.948117733001709
36	0.75	0.522390723228	4.001321315765381
37	0.75	0.536737680435	4.054480791091919
38	0.75	0.550673365593	4.106652736663818
39	0.55859375	0.658541321754	4.158784866333008
40	0.5390625	0.601301074028	4.21198844909668
41	1.0	0.370937943459	4.265124797821045
42	0.9296875	0.54286056757	4.319271564483643
43	1.0	0.452178120613	4.371436595916748
44	0.265625	0.673425972462	4.425262212753296
45	0.5	0.639139771461	4.477375745773315
46	0.171875	0.796743392944	4.5311644077301025
47	0.30859375	0.724106311798	4.58380389213562
48	0.5	0.499279737473	4.636445999145508
49	0.33984375	0.720009505749	4.689641237258911
50	0.91015625	0.464103072882	4.742757558822632
51	0.84375	0.46527838707	4.79595422744751
52	1.0	0.561138212681	4.849123239517212
