Epoch	Acc	Loss	Time	valloss	valacc
0	0.1484375	0.694617152214	3.198493480682373	0.692797601223	0.6640625
1	0.4765625	0.69321167469	3.2589733600616455	0.694637060165	0.2265625
2	0.671875	0.692327260971	3.3181042671203613	0.693463027477	0.6328125
3	1.0	0.688780367374	3.3760488033294678	0.700080871582	0.03125
4	0.9921875	0.691401362419	3.4342033863067627	0.688994765282	1.0
5	0.3125	0.695891737938	3.4881396293640137	0.695379376411	0.5078125
6	1.0	0.688785910606	3.5448172092437744	0.686729192734	1.0
7	0.5	0.693362474442	3.60007905960083	0.688974618912	0.5
8	1.0	0.685585379601	3.656249523162842	0.684142231941	0.8125
9	1.0	0.685638487339	3.714956760406494	0.68321865797	1.0
10	1.0	0.682241678238	3.7716076374053955	0.688777089119	0.6171875
11	0.5	0.693071484566	3.8297455310821533	0.690863847733	0.6875
12	0.8046875	0.687664210796	3.8857524394989014	0.678995013237	1.0
13	0.0	0.700957596302	3.942878246307373	0.678468108177	1.0
14	1.0	0.682558894157	3.9995555877685547	0.673793375492	1.0
15	1.0	0.673640847206	4.061723709106445	0.674404859543	1.0
16	0.09375	0.712453246117	4.125895738601685	0.677327156067	1.0
17	0.5	0.691434383392	4.185054779052734	0.69417154789	0.6015625
18	0.796875	0.679372191429	4.240201473236084	0.688017129898	0.5
19	1.0	0.666525423527	4.296405553817749	0.667821228504	1.0
20	0.0	0.718130588531	4.354588508605957	0.674768805504	1.0
21	1.0	0.659719944	4.409740924835205	0.679894924164	0.8515625
22	0.5	0.70161652565	4.466867923736572	0.668487250805	1.0
23	0.9296875	0.671374797821	4.522040367126465	0.661425113678	1.0
24	1.0	0.670808017254	4.578214883804321	0.661300778389	1.0
25	0.5	0.701311349869	4.63138747215271	0.655151367188	1.0
26	1.0	0.662517905235	4.687538385391235	0.704030275345	0.3671875
27	1.0	0.653673112392	4.742685794830322	0.697135865688	0.5
28	0.5	0.690941512585	4.801370143890381	0.639224112034	1.0
29	0.5	0.686890482903	4.858522891998291	0.66267812252	1.0
30	0.5	0.745505571365	4.914172410964966	0.655142307281	1.0
