Epoch	Acc	Loss	Time	valloss	valacc
0	0.4140625	0.693476438522	0.493274450302124	0.691856741905	0.6640625
1	0.5078125	0.693210065365	0.558448314666748	0.69359087944	0.4375
2	0.3203125	0.694511711597	0.6231272220611572	0.692073583603	0.6953125
3	0.9765625	0.690596461296	0.6847648620605469	0.692130923271	0.6171875
4	0.2265625	0.696449518204	0.7454805374145508	0.689804434776	1.0
5	1.0	0.688183903694	0.8056166172027588	0.68716520071	0.9765625
6	0.875	0.690330505371	0.8627686500549316	0.688673138618	0.9375
7	1.0	0.688845515251	0.919893741607666	0.695609390736	0.1875
8	0.9765625	0.686161279678	0.9770448207855225	0.690401911736	0.734375
9	1.0	0.682108521461	1.0352275371551514	0.684996843338	0.8046875
10	0.203125	0.701956927776	1.0924086570739746	0.685587286949	0.8828125
11	1.0	0.681572318077	1.1485905647277832	0.685075998306	1.0
12	0.3515625	0.697384357452	1.206768274307251	0.702710032463	0.5
13	1.0	0.677033782005	1.2639217376708984	0.673996925354	1.0
14	1.0	0.67478120327	1.32249116897583	0.686494767666	0.5
15	0.5	0.691278159618	1.381673812866211	0.676845669746	0.984375
16	0.5	0.70479786396	1.43782639503479	0.686161637306	0.8125
17	0.546875	0.689424872398	1.4930000305175781	0.673783779144	1.0
18	0.5	0.691323578358	1.547154426574707	0.693652749062	0.4921875
19	0.0	0.720951557159	1.604858636856079	0.715769052505	0.078125
20	0.9921875	0.667773962021	1.6620361804962158	0.70109307766	0.5
21	1.0	0.667700052261	1.720219612121582	0.660131335258	1.0
22	0.8984375	0.675198197365	1.776369333267212	0.656040906906	1.0
23	1.0	0.669495940208	1.8315763473510742	0.70847427845	0.2578125
24	0.2109375	0.710590958595	1.8876979351043701	0.66796785593	1.0
25	1.0	0.67427188158	1.9418435096740723	0.673515617847	1.0
26	1.0	0.644927859306	1.9979948997497559	0.655326008797	1.0
27	1.0	0.670429706573	2.0541460514068604	0.660398602486	1.0
28	0.9453125	0.661975979805	2.1088123321533203	0.652004241943	0.96875
29	0.5	0.672742366791	2.164961576461792	0.696827054024	0.5
30	1.0	0.628138124943	2.22013521194458	0.710015535355	0.5
31	0.96875	0.654670596123	2.277287483215332	0.780074715614	0.0
32	0.5	0.690088629723	2.334468126296997	0.691720664501	0.5859375
33	0.625	0.697350382805	2.3911211490631104	0.681769669056	0.453125
34	1.0	0.628130376339	2.447798252105713	0.761202216148	0.0
35	0.0	0.767063140869	2.5039496421813965	0.804246544838	0.0
36	1.0	0.602138102055	2.5580942630767822	0.780000627041	0.0
37	1.0	0.628551959991	2.618281364440918	0.631883323193	0.984375
38	0.6484375	0.648655533791	2.6754345893859863	0.677799522877	0.5859375
39	1.0	0.569832801819	2.731661081314087	0.606796681881	1.0
40	0.640625	0.657657384872	2.789795398712158	0.691010534763	0.46875
41	0.7578125	0.654425859451	2.843916654586792	0.585908532143	0.859375
42	0.7734375	0.619222581387	2.901097059249878	0.592666268349	1.0
43	0.5	0.687120318413	2.957247495651245	0.585586071014	0.9296875
44	1.0	0.536118626595	3.0129992961883545	0.539897322655	0.984375
45	0.578125	0.69248521328	3.0721559524536133	0.515600144863	1.0
46	0.328125	0.732503294945	3.1293365955352783	0.767873227596	0.5
47	1.0	0.509159147739	3.186488389968872	0.646142721176	0.5
48	0.953125	0.532522082329	3.244670867919922	0.652159035206	0.5546875
49	1.0	0.495081841946	3.3002963066101074	0.736630141735	0.5
50	0.7109375	0.583511292934	3.3574681282043457	0.601575493813	0.59375
51	0.5	0.6704018116	3.4146530628204346	0.639562666416	0.609375
52	0.5	0.757805764675	3.470802068710327	0.753681898117	0.421875
53	0.5	0.68426990509	3.526505708694458	0.65624833107	0.5
54	0.8515625	0.502400517464	3.5826549530029297	0.509706914425	0.78125
55	1.0	0.382355630398	3.638543128967285	0.454679071903	0.984375
56	0.328125	0.802619278431	3.6956987380981445	0.44050526619	1.0
57	0.5	0.686767578125	3.7503509521484375	0.306324243546	1.0
58	0.0	1.33122849464	3.8080639839172363	0.327842414379	1.0
59	0.4921875	0.799577534199	3.865216016769409	1.27792334557	0.0234375
60	0.5078125	0.917909264565	3.9213674068450928	0.28407356143	1.0
61	0.8515625	0.529317855835	3.976513147354126	0.697312235832	0.5546875
62	1.0	0.486547917128	4.033667802810669	0.35472625494	1.0
63	0.15625	1.06292104721	4.08981728553772	0.514748454094	1.0
64	0.5	0.63164305687	4.145969867706299	0.40335559845	1.0
