dcs	sen	spe
0.9678756620191856	0.9641394524202526	0.9901759809571032
0.9615376323738302	0.9630532417181682	0.9860009246726793
0.9315676079465613	0.9813334900771563	0.9561831622465525
0.954181556224453	0.9263218062646348	0.9946644962544056
0.961642264194052	0.9693941691297839	0.9836867302769998
0.9407153397478641	0.9375443840927412	0.9805496274507176
0.9590022501964651	0.9427265268127903	0.9918550910601573
0.9521283407709509	0.9275219761237572	0.9927416544940433
0.9640193108670958	0.9773041341983033	0.9824546709371357
0.9603937402592466	0.969831412421788	0.9826064797443079
0.9629704697763839	0.9745751122797589	0.982709709733185
0.9433561239694278	0.9857760978465318	0.963637288765897
0.9559735293123512	0.9499599343595255	0.9869226658715375
0.9628052722310013	0.9647548318682584	0.9862817186180833
0.9632036867389662	0.9509861665579057	0.9917451605446188
0.9617321380863326	0.9672697305285786	0.9845531921309015
0.9616519454130694	0.9719348585466968	0.9827360930569142
0.9376197227796919	0.9852524855091935	0.9593805698127873
0.9221027980452939	0.9805549690990749	0.9489512000643251
0.9581188512134243	0.9605347443476258	0.9844616880636818
0.9533935913712974	0.9818684983301984	0.9728163821176344
0.9329428018009325	0.9510167555947948	0.9693727301965934
0.95442135607329	0.9682791687459215	0.9787880171131451
0.9653372718686498	0.9710345812060958	0.9857670344139049
0.964224287856072	0.9643607730989213	0.9874591267873655
0.9586391672351015	0.9575628094890791	0.9859686783881213
0.9545247596027785	0.9607032839430348	0.9817615852105975
0.9197679566791922	0.9718868757437334	0.9506204687688452
0.9607228769892106	0.9715743877394342	0.9821897907425524
0.9604961510957809	0.9860699925146827	0.976546272161992
0.9634750316923348	0.9682251880925876	0.9854646731483094
0.9616826372277855	0.962628593911942	0.9862664330416371
0.9522041513332193	0.9752384745307282	0.9744651304592541
0.9569499279461935	0.9670448111396875	0.9811294323983865
0.9630992739548319	0.96714977352117	0.9855951240267485
0.9567971953993544	0.9677627538290277	0.9807435239409817
0.9609383988494726	0.9618236823922306	0.9860289831280739
0.9400114626318202	0.9837266323749568	0.9618480387558462
0.95531510847958	0.9673363066676903	0.9798106849948406
0.9435606831250891	0.9680248598902154	0.9707339840661476
0.9522852473401847	0.9841494808260719	0.9711033505983571
0.9508728425468049	0.9484820640282523	0.9837700680773509
0.951170171216618	0.9757494913822886	0.9734910413958537
0.9615267010386873	0.9807564968715212	0.9793179868937698
0.9606464544390714	0.9670190203830947	0.9838542434435347
0.9581908670895912	0.9762275200568117	0.9785576865091596
0.9442495656987954	0.9493421557713715	0.9785491014593747
0.9428980276768885	0.9840781064066638	0.9639473975154447
0.918691299701929	0.9797638526352156	0.9465191182776966
0.9335902226194644	0.9723121233349967	0.9613741858860106
0.9464460900086477	0.9373884399831101	0.9848237258948553
0.9285864440891045	0.9696850648727496	0.9585138985674274
0.9577458842891866	0.9661235413227899	0.9820658309993165
0.9113845899601749	0.9394007187823884	0.9573806719958189
0.954774683519997	0.9543119745883075	0.9843881916618646
0.9590084040381072	0.9713452698552839	0.9810142670963937
0.937100474201638	0.9780880532417182	0.9618109764677504
0.9519428707930032	0.9751946902230241	0.9742856819796036
0.9418079199407239	0.9880378872212199	0.9615507028852468
0.9521549579433717	0.9641112625235115	0.9787032135725868
0.9470778436998041	0.9788791697055775	0.9691813464038274
0.9556865178315259	0.9829505105370235	0.9741288477774354
0.9565769032823758	0.9631863939963917	0.9823235918843221
0.9473840291042231	0.9733815400560439	0.9715470510982164
0.9469657117984838	0.9760619793865879	0.9701895662749092
0.9232668419391186	0.9613102664005221	0.9577226082470082
0.9261384243745879	0.9740766909139764	0.954808926106592
0.9454656123339887	0.9586694128824229	0.9758201025850631
0.9371072089779501	0.9848488301792637	0.9591391414615189
0.94424976033979	0.987785977505662	0.9635432720011793
0.9485469017538989	0.9835107097616215	0.9685066871256081
0.9551085879328434	0.9456930636060036	0.9879239758244998
0.9635741193481797	0.9720536159840313	0.9840992314495919
0.9491638662934916	0.9730924436681894	0.9730039968641535
0.9300802157322221	0.9788941643315036	0.9559865436673323
0.9503084826328813	0.9803852299335918	0.9710539342142293
