dcs	sen	spe
0.9666496019291128	0.9694325553721547	0.9873184157274761
0.9442075166213098	0.9863848796591301	0.9640575374224414
0.967323942652501	0.9713968513684695	0.9870744746787098
0.9420379174397031	0.9745469223830179	0.9670189608153201
0.9389632184066915	0.9779057185904572	0.9633286457565564
0.9260853776082323	0.9819638641510883	0.9515738280778869
0.9366128769879002	0.98073850332041	0.9603810421999169
0.9490601946591156	0.9858234808644581	0.9680041476260034
0.9522539146688028	0.9582669571225673	0.9810215957974296
0.9484504066980609	0.9726863891981113	0.9726226950188285
0.9623247293139489	0.9829972937699128	0.9790650420123022
0.9578127437407379	0.9427751094007908	0.9909842319856341
0.947398832563294	0.9824316964799815	0.9680479104407607
0.9174392522505338	0.9577253512341177	0.9545815269830209
0.9586132082127989	0.9778721306283827	0.9782473683681537
0.9594512915120523	0.9844517724847415	0.9763783402125407
0.9582069532787153	0.9837842117385129	0.9757013776282816
0.9508187552585633	0.9380853901961537	0.9877355235121481
0.9597596977932434	0.9819728609266439	0.9775465351576634
0.9367254791865187	0.964594689263368	0.9668663144423152
0.9625088351710489	0.9801141270968485	0.9802864223877997
0.9550655385304074	0.9827723743810218	0.9737299570496241
0.936561207294526	0.9880408861464052	0.9574460021307675
0.9469973581166061	0.988122456911443	0.9655318626794066
0.8958083542515956	0.9768986795132625	0.9287306857318985
0.9465742156050546	0.9731422258262639	0.9710262945417509
0.9474718632377209	0.9807684925722621	0.968748743651251
0.9619065872782726	0.9662566936010134	0.9850622227657094
0.9487508621812342	0.9438115379448005	0.9840190345211134
0.9629517675649145	0.9649131751180376	0.9863286223047132
0.9522904842892581	0.9725784278914437	0.975551662735691
0.9319715069644819	0.9787136290353537	0.9575500696854773
0.9641540500429115	0.9756781169628805	0.9831634610230364
0.9412528491041087	0.9848044460865226	0.9623884781093794
0.9583583449395094	0.9690612884342251	0.9814012225110894
0.9092193595365325	0.9556231046792829	0.9488724688760537
0.9349836747964502	0.9796942775709185	0.9595223278299674
0.95778652979398	0.9696940616483053	0.9807393361118184
0.9599758018599355	0.9708096618172047	0.9819295171600487
0.9524944885029359	0.9857551053702354	0.9706454114793422
0.9490137504503423	0.9858708638823845	0.9679503340212541
0.9234336748367743	0.9836960433380676	0.9487428555634473
0.9556167246573103	0.9817851282100495	0.9745210379785851
0.9143184905694957	0.9575166260412268	0.9521802257407432
0.9374283613154508	0.9908718715212468	0.957007117634446
0.9408024182214461	0.9796744846646962	0.9640550247249434
0.9504970572810443	0.978338163602165	0.9719859355945377
0.9472431315051644	0.9718436912210664	0.9720370271103309
0.9605917818186973	0.9754909840313232	0.9806139106283754
0.9595794227648013	0.9787196268857241	0.978643746398467
0.9579407280440917	0.9707556811638709	0.9804499571166294
0.9527405226404905	0.9649647566312234	0.978810212607711
0.8946876899879506	0.9779818912901616	0.9273097552967663
0.9557599662283621	0.9885842913899658	0.9720351425872074
0.9482064276942542	0.9780892528117923	0.9703461910856194
0.9582958930800953	0.9722743368776631	0.9801358699293764
0.9384278018076325	0.9879365235499596	0.9589523642808325
0.941703003875969	0.9792612327741738	0.9649124827461438
0.9508250495190562	0.9927300055660051	0.966689797443079
0.9620356663135192	0.975994803462439	0.9814883293576875
0.92613087886041	0.9552224482745384	0.962435172404551
0.9255037012459526	0.9703538251890522	0.9558142144972595
0.9562556276953699	0.9681945990556985	0.9801790045697591
0.939615616590888	0.9717705174465472	0.9662507035552994
0.9370622788714505	0.9912515354496948	0.9565684425295828
0.9466120743183021	0.9911951556562129	0.9640416236716206
0.9419323880659217	0.9760331897048098	0.9663551898929256
0.9471542789800234	0.9833733589881386	0.9674955357741118
0.9533140769340149	0.9489936806648497	0.9853574647217271
0.9588588982643762	0.9817413439023454	0.9769631705552057
0.9533228857908695	0.9676176058500633	0.9782253822650461
0.9571742261801427	0.9788659744347625	0.9767985888690851
0.9430579101933427	0.9768962803731143	0.9668809718443869
0.9400443425287673	0.9795797186288434	0.9635060003216253
0.9493921438422639	0.9810024087367087	0.9701202577022554
0.9511663278944145	0.9834609276035469	0.9705195672129829
